Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Armando Alvarez","MIN",3.391,8.42,7.79045,1.74552,1.15569,0.393786,0.0137346,0.182312,0.820088,0.841085,0.520082,0.0098535,1.83308,0.0399731,0.0583448,0.0111477,0.13919,0.096845,0.0209921,0.224059,0.0617674,0.217705,0.28372,0.274184,0.348338,0.272517,0.622522,0.124279,3.9507,0.267975,,-0.00259652,0.729724,-0.255231,76.1608,-0.00259652,0,-0.23226893483661115,0.030937684699892998,0.00819549,999,,,,,,,6.2,2.066666666,6.2,2.066666666,,,,,,,,,,,,,,,,,,,"Armando Alvarez","19292",669137
"Justin Turner","CHC",79.742,330.48,296.767,71.4831,51.0535,13.8029,0.478167,6.1485,32.1226,35.0733,24.8002,0.0195148,60.0892,5.50907,3.00414,0.399767,5.93747,0.998658,0.453014,0.240873,0.0750429,0.181824,0.412722,0.308387,0.352761,0.293087,0.661148,0.111888,2.4177,0.279766,,-0.625737,34.1125,-4.5464,89.4796,-0.625737,-0.01,-4.783317387104034,-6.162931689992547,0.00610019,506.6199951171875,,,,,,,292.5,3.65625,292.5,3.65625,,,,,,,,,,,,,,,,,,,"Justin Turner","5235",457759
"Victor Mesa Jr.","MIA",17.122,67.085,62.0029,14.0093,9.49719,2.96218,0.30404,1.24591,6.31174,6.38587,3.9546,0.10165,15.7074,0.422224,0.484074,0.221243,1.15586,0.968887,0.167714,0.225946,0.058949,0.234142,0.251766,0.274979,0.343812,0.270902,0.618791,0.117865,4.70495,0.280308,,0.0171549,5.72672,-2.12075,69.3799,0.0171549,0,-2.4392147809267044,0.26422837376594543,0.00609455,999,,,,,,,48.4,2.847058823,48.4,2.847058823,,,,,,,,,,,,,,,,,,,"Victor Mesa Jr.","sa3010700",683748
"Brandon Lockridge","SDP",17.256,43.83,40.0905,8.82288,6.35852,1.76347,0.142581,0.558303,4.88223,3.09358,2.91647,0.0236787,12.1849,0.371102,0.233886,0.218091,0.653445,2.29822,0.2759,0.220074,0.0665405,0.278004,0.239351,0.277687,0.312953,0.262693,0.590639,0.0928785,6.50287,0.299646,,0.271959,3.45198,-1.67516,70.1538,0.271959,0.33,-1.2923472225666046,-0.1138271689414978,0.00551591,749.1500244140625,,,,,,,38.4,2.258823529,38.4,2.258823529,,,,,,,,,,,,,,,,,,,"Brandon Lockridge","21496",663604
"Jonathan Ornelas","TEX",5.55,17.851,16.3785,3.57728,2.6527,0.639915,0.0581765,0.226493,1.72564,1.36189,1.1304,0.0509152,4.81994,0.181565,0.0895904,0.0709012,0.376455,0.296643,0.0472185,0.218413,0.0633241,0.27001,0.234525,0.274984,0.306073,0.257938,0.581057,0.0876602,4.7873,0.29337,,0.00931584,1.3376,-0.750573,65.2471,0.00931584,-0.02,-0.7005223743617535,0.15129629895091057,0.00473491,999,,,,,,,12.3,2.05,12.3,2.05,,,,,,,,,,,,,,,,,,,"Jonathan Ornelas","24597",680716
"Tyler Callihan","CIN",4.278,14.213,13.0025,2.87251,1.87957,0.608746,0.0558349,0.328364,1.50719,1.35996,0.923893,0.0252397,4.04054,0.114386,0.0768394,0.0953971,0.192902,0.418914,0.0634269,0.22092,0.0650034,0.284285,0.228656,0.277015,0.352088,0.275634,0.629104,0.131168,5.76062,0.292081,,0.0352649,1.26743,-0.395176,68.7127,0.0352649,0,-0.4964938797056675,0.06601851433515549,0.00442356,999,,,,,,,9.7,2.425,9.7,2.425,,,,,,,,,,,,,,,,,,,"Tyler Callihan","sa1169610",682997
"Aaron Hicks",,2.053,7.083,6.18704,1.34863,0.935274,0.237632,0.0284097,0.147315,0.772851,0.626153,0.785427,0.0170473,1.74123,0.0519126,0.0425505,0.016072,0.132923,0.113762,0.0350584,0.217977,0.110889,0.245832,0.451076,0.309324,0.337,0.288905,0.646324,0.119023,4.61575,0.276734,,-0.00530212,0.707277,-0.121279,85.4215,-0.00530212,0,-0.12611686810851097,-0.07807540148496628,0.00328433,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Aaron Hicks","5297",543305
"Austin Shenton","SEA",17.673,62.039,55.2961,11.3551,7.2992,2.47419,0.102089,1.47966,5.5229,6.46308,5.6368,0.132383,19.7678,0.622797,0.42598,0.0573125,0.963695,0.000863402,0.000302585,0.205351,0.090859,0.318635,0.285151,0.284193,0.334065,0.274479,0.618257,0.128713,1.68332,0.286456,,-0.105917,5.47461,-1.78259,83.2444,-0.105917,-0.04,-1.2953231930732727,-0.7491018548607826,0.00244537,750.3300170898438,,,,,,,42.8,2.377777777,42.8,2.377777777,,,,,,,,,,,,,,,,,,,"Austin Shenton","25425",668853
"Luke Ritter","NYM",4.838,17.458,15.6931,3.04687,1.97783,0.580972,0.0313396,0.456726,1.6646,1.69231,1.39313,0.0233754,6.17285,0.254204,0.0903089,0.0272646,0.280959,0.0880194,0.0215671,0.194153,0.0797987,0.353583,0.225686,0.269306,0.322479,0.26343,0.591785,0.128326,3.21228,0.282957,,-0.0195577,1.38532,-0.656882,70.4867,-0.0195577,0,-0.635689677670598,0.07466048747301102,0.00210064,999,,,,,,,6.7,1.34,6.7,1.34,,,,,,,,,,,,,,,,,,,"Luke Ritter","sa3009878",682239
"Oscar Gonzalez","SDP",5.724,20.496,19.3697,4.81737,3.27712,0.963244,0.0732546,0.503754,2.14521,2.26752,0.813012,0.0312058,4.76989,0.150236,0.144845,0.0182422,0.40928,0.133417,0.0418717,0.248707,0.0396669,0.232723,0.170447,0.282288,0.384022,0.288251,0.66631,0.135315,3.71169,0.302904,,-0.0234953,2.03585,-0.361733,87.3561,-0.0234953,-0.07,-0.33338761143386364,-0.3349999859929085,0.00146135,999,,,,,,,24.3,4.05,24.3,4.05,,,,,,,,,,,,,,,,,,,"Oscar Gonzalez","20970",660757
"Travis Jankowski","CHC",23.348,73.488,66.0169,14.9334,11.9699,2.3336,0.43529,0.194592,7.71498,4.32106,6.18682,0.143286,15.4414,0.632947,0.349386,0.289592,1.53325,3.32866,0.722773,0.226205,0.0841881,0.210122,0.400663,0.29723,0.283583,0.262762,0.580814,0.0573785,6.323,0.290532,,0.22584,5.79188,-2.8046,69.069,0.22584,0.17,-2.492298424243927,0.04989711195230484,0.000498067,999,,,,,,,47.7,2.073913043,47.7,2.073913043,,,,,,,,,,,,,,,,,,,"Travis Jankowski","13768",608671
"Carlos D. Rodriguez","ATL",3.745,12.852,11.8063,3.07063,2.31219,0.599269,0.0728996,0.0862707,1.43793,1.0892,0.880174,0.0252343,1.90463,0.0547725,0.0808351,0.02994,0.280833,0.270025,0.069408,0.260084,0.0684854,0.148197,0.462124,0.312397,0.345114,0.290054,0.657511,0.0850293,5.14101,0.301566,,0.000465669,1.29523,-0.208175,83.6999,0.000465669,0,-0.2500431455555372,-0.17337962985038757,0.00047112,999,,,,,,,10.7,2.675,10.7,2.675,,,,,,,,,,,,,,,,,,,"Carlos D. Rodriguez","sa3005478",677578
"Jake Fraley","CIN",103.84,403.635,361.799,87.3444,60.6107,18.1984,2.25655,6.27875,47.0491,35.8168,33.6962,1.12157,79.0646,4.90038,2.82518,0.41421,5.86939,17.3057,4.43151,0.241417,0.083482,0.195881,0.426187,0.312338,0.356253,0.295211,0.668591,0.114837,6.21344,0.290266,,0.892222,42.3538,-4.86265,81.8893,0.892222,0.62,-7.849253058433533,-5.589567542076111,0.000271474,387.1499938964844,,,,,,,383.3,3.685576923,383.3,3.685576923,,,,,,,,,,,,,,,,,,,"Jake Fraley","19260",641584
"Joey Wendle",,12.8,44.075,40.9006,9.65628,7.14181,1.98074,0.282645,0.251091,4.4854,3.32609,2.11971,0.0804968,9.05306,0.500895,0.307259,0.186907,0.893306,1.35128,0.384831,0.236091,0.0480933,0.205401,0.234143,0.280112,0.316758,0.263139,0.59687,0.0806664,5.95964,0.294799,,0.0379825,3.48709,-1.66872,67.6964,0.0379825,0,-1.6278520114719868,0.161945179104805,0.000268066,999,,,,,,,31.7,2.438461538,31.7,2.438461538,,,,,,,,,,,,,,,,,,,"Joey Wendle","13853",621563
"Matthew Lugo","LAA",2.643,8.491,7.86925,1.81359,1.17357,0.378927,0.0407125,0.220381,0.936079,0.846062,0.475537,0.0175276,2.24271,0.0844378,0.047719,0.0140599,0.112004,0.22004,0.0364113,0.230466,0.0560049,0.264128,0.212037,0.280003,0.372982,0.284057,0.652984,0.142516,5.63739,0.292124,,0.0157176,0.814742,-0.178519,81.8304,0.0157176,0,-0.16080927290022373,-0.12236110866069794,-0.0000122322,746.5599975585938,,,,,,,3.2,1.066666666,3.2,1.066666666,,,,,,,,,,,,,,,,,,,"Matthew Lugo","sa1169598",683090
"Steward Berroa","TOR",4.928,12.311,11.0676,2.32141,1.58854,0.464529,0.0586846,0.209648,1.48683,0.853696,0.998931,0.0171866,3.58295,0.0736865,0.0636292,0.107139,0.15332,0.855391,0.0675786,0.209748,0.0811413,0.291037,0.278801,0.278111,0.319152,0.265534,0.597262,0.109404,7.62262,0.287759,,0.122841,0.99775,-0.442367,71.921,0.122841,0.08,-0.27268942445516586,-0.14814814925193787,-0.00107863,999,,,,,,,5.1,1.02,5.1,1.02,,,,,,,,,,,,,,,,,,,"Steward Berroa","22766",672642
"Nick Kurtz","ATH",8.055,34.514,31.0463,6.59028,4.16306,1.27893,0.111244,1.03704,3.60384,3.40804,2.83125,0.122054,9.85307,0.356165,0.191521,0.0888029,0.581038,0.345474,0.0707344,0.212273,0.0820319,0.28548,0.287347,0.284027,0.360843,0.282798,0.64487,0.14857,4.07272,0.272918,,-0.0166029,3.27677,-0.760614,86.6869,-0.0166029,0,-0.5423559453338385,-0.6215277910232544,-0.00137787,999,,,,,,,29.5,3.6875,29.5,3.6875,,,,,,,,,,,,,,,,,,,"Nick Kurtz","sa3025385",701762
"Estevan Florial",,1.965,6.206,5.58546,1.143,0.704079,0.25078,0.0274179,0.16072,0.732624,0.559129,0.533724,0.0193236,2.15125,0.0378888,0.0306109,0.0183179,0.0660332,0.277669,0.0638668,0.204638,0.0860013,0.34664,0.2481,0.2771,0.345678,0.274006,0.622778,0.14104,6.58759,0.29729,,0.0197516,0.545281,-0.180685,75.1719,0.0197516,0,-0.16052698716521263,-0.0684082880616188,-0.00228886,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Estevan Florial","19151",664314
"Tony Kemp",,2.999,8.569,7.59318,1.63141,1.26547,0.292639,0.0347094,0.0385937,0.808113,0.531969,0.716651,0.00470395,1.17314,0.102482,0.0767812,0.0799091,0.164241,0.186755,0.0682384,0.214852,0.083633,0.136905,0.610884,0.288669,0.277782,0.25713,0.566451,0.06293,4.72261,0.246633,,-0.00670141,0.636516,-0.365869,65.3373,-0.00670141,0,-0.3465596451424062,0.03148515522480011,-0.00303867,999,,,,,,,6.2,2.066666666,6.2,2.066666666,,,,,,,,,,,,,,,,,,,"Tony Kemp","14894",643393
"Mitch Haniger","SEA",82.043,330.48,295.809,62.5873,39.6445,11.8903,0.429162,10.6234,31.8357,38.3518,28.3034,0.170528,93.1395,3.85351,2.16218,0.352339,5.743,0.407104,0.1516,0.21158,0.0856432,0.281831,0.303882,0.286993,0.362417,0.286368,0.649409,0.150836,1.9333,0.267569,,-0.545319,32.3255,-6.33345,91.6074,-0.545319,-0.31,-3.718886971473694,-7.331075727939606,-0.00343277,647.5499877929688,,,,,,,291,3.548780487,291,3.548780487,,,,,,,,,,,,,,,,,,,"Mitch Haniger","14274",571745
"Brian Serven","DET",10.691,27.576,25.0675,4.70356,3.22472,0.944856,0.0500076,0.483984,2.1893,2.30804,1.84503,0.00422271,8.06626,0.361457,0.172286,0.129712,0.447614,0.0377033,0.0161235,0.187636,0.066907,0.29251,0.228734,0.251766,0.28724,0.24156,0.539006,0.0996039,2.33815,0.252827,,-0.0418215,1.70279,-1.523,54.8994,-0.0418215,0,-1.4648672230541706,0.5066137313842773,-0.00402711,999,,,,,,,11.9,1.081818181,11.9,1.081818181,,,,,,,,,,,,,,,,,,,"Brian Serven","19422",661531
"Joey Meneses","NYM",1.727,7.219,6.67537,1.59345,1.1251,0.29631,0.00489838,0.167141,0.702657,0.763629,0.419245,0.00361065,1.48371,0.0573125,0.0603386,0.00673223,0.163294,0.00931842,0.00427248,0.238705,0.0580752,0.205528,0.282566,0.287011,0.359677,0.28324,0.646688,0.120972,1.84503,0.2805,,-0.0124791,0.68794,-0.156525,83.82,-0.0124791,0,-0.15215320978313684,-0.13262419402599335,-0.00458321,999,,,,,,,4.2,2.1,4.2,2.1,,,,,,,,,,,,,,,,,,,"Joey Meneses","14366",608841
"Kenedy Corona","HOU",2.218,6.327,5.80164,1.22127,0.835183,0.246896,0.0154735,0.123719,0.669617,0.536737,0.410195,0.0248549,1.79276,0.0699606,0.0313649,0.0138379,0.0954592,0.217815,0.0337424,0.210504,0.0648324,0.283351,0.228806,0.269505,0.322369,0.260836,0.591874,0.111865,5.82632,0.280236,,0.019712,0.48885,-0.25127,68.8135,0.019712,0,-0.20606010407209396,-0.06974206864833832,-0.00670152,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Kenedy Corona","sa3009845",685744
"Garrett Cooper","ATL",11.429,39.382,35.7315,8.69411,5.92732,1.65966,0.0900591,1.01708,4.42907,4.29821,2.87461,0.00232551,10.8654,0.497155,0.231906,0.0467755,0.806688,0.0508611,0.0212942,0.243318,0.0729931,0.275897,0.264567,0.306745,0.3802,0.301868,0.686945,0.136882,2.54974,0.3188,,-0.0718261,4.34341,-0.263421,91.6518,-0.0718261,-0.03,-0.464969240128994,-0.9118672888725996,-0.00675194,999,,,,,,,38.6,3.509090909,38.6,3.509090909,,,,,,,,,,,,,,,,,,,"Garrett Cooper","15279",643265
"Sam Hilliard","COL",66.436,229.173,205.872,45.3411,26.8286,8.51865,1.49692,8.49694,27.9313,25.3489,19.7867,0.512412,74.6506,1.29596,1.16755,1.05103,2.97939,6.27395,1.39921,0.22024,0.0863397,0.325739,0.265058,0.291177,0.399979,0.300306,0.691156,0.17974,6.05438,0.29739,,0.314009,24.9871,-1.8211,78.6881,0.314009,0.76,-5.526459038257599,-2.1743271350860596,-0.00713607,613.219970703125,,,,,,,224.6,3.403030303,224.6,3.403030303,,,,,,,,,,,,,,,,,,,"Sam Hilliard","17954",656541
"Pedro León","HOU",19.99,73.512,66.9343,13.5011,8.94435,2.57708,0.122778,1.85687,8.1078,6.37519,4.72209,0.104456,24.295,1.23193,0.311273,0.312415,1.0497,2.65515,0.39665,0.201707,0.0642357,0.330491,0.194364,0.265782,0.327102,0.262529,0.592884,0.125396,5.81571,0.283358,,0.253623,5.77999,-2.8193,70.0042,0.253623,0.26,-2.2694175839424133,-0.25414609909057617,-0.00753954,745.0399780273438,,,,,,,62.6,3.13,62.6,3.13,,,,,,,,,,,,,,,,,,,"Pedro Leon","27781",694175
"Braden Shewmake","NYY",3.925,11.752,11.0068,2.26369,1.50085,0.490189,0.0376818,0.234971,1.15017,1.03015,0.568007,0.0120487,2.66269,0.0895912,0.0708114,0.0167975,0.166299,0.33268,0.0757574,0.205663,0.0483328,0.226573,0.213321,0.248934,0.321088,0.24971,0.570022,0.115426,5.50225,0.248011,,0.0189135,0.802766,-0.57196,59.4354,0.0189135,0,-0.5265481397509575,0.060570985078811646,-0.00766507,999,,,,,,,3.2,0.8,3.2,0.8,,,,,,,,,,,,,,,,,,,"Braden Shewmake","25817",669699
"Dominic Smith","NYY",2.057,7.511,6.73002,1.50645,1.00947,0.296889,0.011348,0.188748,0.736911,0.782941,0.609102,0.0175934,1.67557,0.116467,0.0481357,0.00727215,0.141211,0.0145169,0.00613436,0.223841,0.0810947,0.223082,0.36352,0.297455,0.355464,0.288386,0.652919,0.131623,2.46101,0.268162,,-0.0131359,0.746878,-0.131744,86.6412,-0.0131359,-0.02,-0.12794387061148882,-0.2041141875088215,-0.0084352,748.4199829101562,,,,,,,7.2,3.6,7.2,3.6,,,,,,,,,,,,,,,,,,,"Dominic Smith","15653",642086
"Quincy Hamilton","HOU",3.66,10.564,9.51219,1.92943,1.25043,0.407454,0.0357262,0.235817,1.09445,0.952006,0.836498,0.00873358,2.74956,0.122272,0.0766176,0.0164172,0.164908,0.196307,0.0352745,0.202837,0.0791839,0.260276,0.30423,0.273825,0.327557,0.266849,0.601382,0.124719,4.94627,0.256474,,0.00760807,0.867337,-0.368419,73.0426,0.00760807,0,-0.31823779782280326,-0.11644621193408966,-0.00852326,999,,,,,,,4.2,1.05,4.2,1.05,,,,,,,,,,,,,,,,,,,"Quincy Hamilton","sa3017215",680810
"Jack López","SEA",2.345,6.079,5.67473,1.10478,0.803836,0.190393,0.0160772,0.094476,0.504594,0.466935,0.265227,0.00427384,2.00242,0.0584726,0.0303435,0.0502304,0.102305,0.115896,0.0321434,0.194685,0.0436301,0.3294,0.132453,0.236944,0.283848,0.230514,0.520792,0.0891629,4.80412,0.280005,,0.00129568,0.32133,-0.38978,52.3185,0.00129568,0,-0.3303601210936904,0.022336125373840332,-0.0108831,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Jack Lopez","13663",605346
"Ryan Vilade","STL",3.579,10.526,9.64143,2.17077,1.53331,0.429745,0.0406653,0.167052,1.06168,0.929927,0.70027,0.0317179,2.69029,0.0858601,0.0702372,0.0282012,0.185178,0.22405,0.0616037,0.22515,0.0665276,0.255585,0.260296,0.281669,0.330138,0.269502,0.611807,0.104988,5.10694,0.292329,,0.0018044,0.886696,-0.344616,72.5276,0.0018044,0,-0.34399250824935734,-0.1160273402929306,-0.0113082,999,,,,,,,4.2,1.05,4.2,1.05,,,,,,,,,,,,,,,,,,,"Ryan Vilade","22165",668723
"Yanquiel Fernandez","COL",0,11.567,10.7613,2.66811,1.75991,0.58465,0.050836,0.272715,1.16239,1.29853,0.655023,0.081225,2.60747,0.0704696,0.0665576,0.0136995,0.224318,0.0487448,0.0113007,0.247937,0.0566286,0.225424,0.25121,0.293735,0.387741,0.293853,0.681476,0.139804,3.49391,0.301398,,-0.0138027,1.20109,-0.151993,74.3447,-0.0138027,0,-0.36866470891982317,-0.1275022029876709,-0.0114612,744.2000122070312,,,,,,,11.7,,11.7,,,,,,,,,,,,,,,,,,,,"Yanquiel Fernandez","sa3015648",692585
"Jared Young","NYM",5.305,16.242,14.58,3.13648,2.03115,0.649007,0.0639484,0.392375,1.7292,1.54226,1.25628,0.0298798,4.42342,0.237132,0.0945498,0.0740881,0.275872,0.228543,0.0658684,0.215123,0.0773475,0.272345,0.284006,0.286363,0.349144,0.280508,0.635507,0.134022,4.73295,0.278343,,-0.00855007,1.51208,-0.387876,81.9813,-0.00855007,0,-0.3585145063698292,-0.298390656709671,-0.0119833,750.0399780273438,,,,,,,7.7,1.54,7.7,1.54,,,,,,,,,,,,,,,,,,,"Jared Young","20404",676724
"Gilberto Celestino","NYM",3.048,8.806,8.01579,1.80919,1.3563,0.349515,0.0261072,0.0772674,0.850544,0.665487,0.642928,0.0134051,1.95049,0.0639944,0.0448721,0.0384195,0.210849,0.126829,0.0469121,0.225704,0.0730102,0.221496,0.329624,0.286979,0.304739,0.264343,0.591719,0.0790355,4.30283,0.28708,,-0.00981196,0.705239,-0.32487,71.101,-0.00981196,0,-0.3141268119215965,-0.09706790000200272,-0.0121812,999,,,,,,,6.2,2.066666666,6.2,2.066666666,,,,,,,,,,,,,,,,,,,"Gilberto Celestino","20233",665482
"Everson Pereira","NYY",9.98,40.894,37.5808,8.33598,5.39434,1.6171,0.171409,1.15313,4.50732,4.09993,2.60379,0.0276075,13.3885,0.436043,0.22268,0.0507237,0.603983,0.860904,0.242122,0.221815,0.0636718,0.327395,0.19448,0.278524,0.366019,0.282004,0.644543,0.144204,5.21454,0.308783,,0.00777163,3.85633,-0.927367,82.1514,0.00777163,0.1,-0.8273858283646405,-0.6538498625159264,-0.0121881,750.780029296875,,,,,,,32.9,3.29,32.9,3.29,,,,,,,,,,,,,,,,,,,"Everson Pereira","23695",677592
"Gavin Sheets","SDP",32.543,125.618,113.467,25.9238,17.0856,5.42738,0.266504,3.1443,12.9975,13.2969,10.138,0.33098,25.839,0.957174,0.959697,0.0956606,2.24946,0.432412,0.130891,0.228469,0.080705,0.205695,0.392352,0.294919,0.364131,0.289068,0.65905,0.135663,2.87311,0.266602,,-0.186331,12.5602,-2.13439,87.9063,-0.186331,0,-2.0029909312725067,-2.3077967166900635,-0.0131765,705.6500244140625,,,,,,,108.3,3.281818181,108.3,3.281818181,,,,,,,,,,,,,,,,,,,"Gavin Sheets","19901",657757
"Matt Koperniak","STL",4.149,15.053,13.8934,3.24009,2.35751,0.567974,0.0419464,0.272651,1.45986,1.42409,0.882579,0.0180741,3.2463,0.143272,0.0904458,0.0432985,0.341536,0.179742,0.045928,0.23321,0.0586314,0.215658,0.271872,0.284212,0.339003,0.274526,0.623215,0.105793,4.17217,0.283561,,-0.00921307,1.32892,-0.431951,75.9095,-0.00921307,0,-0.44285370130091906,-0.19208334386348724,-0.0138038,999,,,,,,,8.7,2.175,8.7,2.175,,,,,,,,,,,,,,,,,,,"Matt Koperniak","sa3014834",689288
"Elehuris Montero",,9.252,33.409,30.448,7.3587,4.56546,1.49977,0.065053,1.22842,3.62591,4.23774,2.30766,0.0728453,8.97858,0.368298,0.259924,0.0251451,0.539388,0.0644465,0.025173,0.241681,0.0690731,0.268747,0.257019,0.300584,0.416246,0.310208,0.71683,0.174565,2.47307,0.299025,,-0.0538833,3.90889,0.000773355,85.3526,-0.0538833,0,-0.6390560567378998,-0.6137750148773193,-0.0144876,750.510009765625,,,,,,,27.5,3.055555555,27.5,3.055555555,,,,,,,,,,,,,,,,,,,"Elehuris Montero","20543",660707
"Darren Baker","WSN",7.995,28.314,26.1614,6.33069,5.04874,1.10848,0.0824578,0.0910152,2.65835,1.89349,1.60967,0.0639262,5.96066,0.0924478,0.149362,0.30108,0.618858,0.98641,0.206132,0.241986,0.0568506,0.21052,0.270049,0.286754,0.301097,0.260886,0.587851,0.0591115,5.38414,0.307993,,0.0610212,2.18879,-1.12333,65.6245,0.0610212,0.01,-1.102867517620325,0.009999995778982473,-0.0154899,999,,,,,,,18.4,2.3,18.4,2.3,,,,,,,,,,,,,,,,,,,"Darren Baker","29912",671117
"Kevin Pillar","TEX",15.13,56.14,51.7755,11.7579,7.46009,2.37148,0.334859,1.59143,6.43178,5.63078,2.83048,0.00331507,12.6674,0.965805,0.453517,0.114687,0.692042,1.3316,0.370987,0.227093,0.0504182,0.225639,0.223446,0.277627,0.378042,0.285434,0.655669,0.150949,5.82479,0.267747,,0.0272541,5.44905,-1.1181,84.5882,0.0272541,-0.73,-0.9627376962453127,-1.067259967327118,-0.0163738,750.2000122070312,,,,,,,53.7,3.58,53.7,3.58,,,,,,,,,,,,,,,,,,,"Kevin Pillar","12434",607680
"Mason McCoy","SDP",4.883,15.622,14.3832,2.82852,2.02415,0.544146,0.0656449,0.194581,1.50469,1.05317,0.947827,0.0108703,4.98151,0.0898776,0.0864969,0.114617,0.20666,0.453248,0.111092,0.196655,0.0606725,0.318878,0.190269,0.249315,0.2842,0.237532,0.533515,0.0875452,5.77591,0.283415,,0.0215772,0.914,-0.913432,53.2186,0.0215772,0,-0.8523419536650181,0.17220017313957214,-0.0165155,999,,,,,,,8.7,1.74,8.7,1.74,,,,,,,,,,,,,,,,,,,"Mason McCoy","22232",669200
"Cade Marlowe","SEA",6.647,13.132,11.8982,2.27026,1.49019,0.449205,0.0499347,0.280935,1.33423,1.09973,1.00787,0.0420921,4.64356,0.121597,0.0880153,0.016291,0.121887,0.578543,0.128926,0.190807,0.0767491,0.353606,0.217047,0.25921,0.307789,0.251326,0.566999,0.116982,6.21446,0.281705,,0.0431494,0.91411,-0.622046,66.9578,0.0431494,0,-0.45333509147167206,-0.1447530835866928,-0.0165581,999,,,,,,,4.1,0.585714285,4.1,0.585714285,,,,,,,,,,,,,,,,,,,"Cade Marlowe","25505",687799
"Dustin Harris","TEX",6.84,24.399,22.1108,4.86439,3.24852,1.02763,0.0981655,0.490076,2.70268,2.12061,1.83071,0.113668,6.18961,0.248181,0.168064,0.0412797,0.300726,0.896424,0.127497,0.220001,0.0750323,0.253683,0.295772,0.285055,0.341851,0.275363,0.626905,0.12185,6.0985,0.28042,,0.0864986,2.17043,-0.683718,77.5038,0.0864986,0,-0.5415419638156891,-0.4574074149131775,-0.0191679,750.9099731445312,,,,,,,16.8,2.4,16.8,2.4,,,,,,,,,,,,,,,,,,,"Dustin Harris","25705",687957
"Alika Williams","PIT",22.664,60.209,55.2358,12.785,9.3284,2.49019,0.22693,0.739528,5.51843,5.19036,3.50265,0.0484556,13.3004,0.497625,0.4464,0.526567,1.06971,0.6271,0.186092,0.231463,0.0581748,0.220903,0.26335,0.281244,0.324928,0.267701,0.606172,0.0934653,4.00702,0.289262,,-0.0547616,4.98465,-2.05849,67.2608,-0.0547616,0,-2.411927867680788,0.22122648358345032,-0.0191768,999,,,,,,,46.9,2.039130434,46.9,2.039130434,,,,,,,,,,,,,,,,,,,"Alika Williams","27604",675961
"David Villar","SFG",9.644,31.936,28.8035,6.26761,4.00569,1.29222,0.0678644,0.901839,3.23957,3.4258,2.39258,0.012998,9.61413,0.482386,0.229934,0.0275615,0.475573,0.1124,0.045356,0.217599,0.0749179,0.301044,0.248861,0.286525,0.361104,0.285196,0.64763,0.143505,2.88417,0.289768,,-0.0500919,3.09364,-0.642167,83.59,-0.0500919,0,-0.6767790429294109,-0.5867137312889099,-0.0206547,999,,,,,,,22.9,2.29,22.9,2.29,,,,,,,,,,,,,,,,,,,"David Villar","24782",681584
"Matt Duffy",,27.839,95.425,87.506,20.3894,16.0664,3.38468,0.236119,0.702249,8.57314,7.67837,6.0601,0.0119329,20.9725,1.16355,0.529374,0.16596,2.31308,0.502444,0.191922,0.233006,0.0635064,0.21978,0.288954,0.289874,0.301158,0.264916,0.591031,0.0681515,3.12779,0.29667,,-0.160961,7.68627,-3.47636,68.9192,-0.160961,-0.18,-3.631072461605072,0.2496141791343689,-0.0208686,999,,,,,,,65,2.321428571,65,2.321428571,,,,,,,,,,,,,,,,,,,"Matt Duffy","13836",622110
"Ryan Noda","LAA",11.925,40.685,34.7666,6.61721,3.89493,1.332,0.129603,1.26067,4.51621,4.03067,4.9583,0.0923252,14.0955,0.660952,0.241933,0.0571961,0.571419,0.389564,0.117119,0.190332,0.12187,0.346455,0.351765,0.301184,0.344884,0.289237,0.646068,0.154551,4.22332,0.272564,,-0.0438825,4.0735,-0.68575,85.4742,-0.0438825,0,-0.7200888060033321,-0.8465277552604675,-0.0217256,746.6400146484375,,,,,,,34.5,2.875,34.5,2.875,,,,,,,,,,,,,,,,,,,"Ryan Noda","23312",676116
"Tyler Locklear","SEA",29.546,110.518,99.2677,21.1953,13.8427,4.24643,0.296257,2.80993,10.5964,11.5359,8.44144,0.446576,32.4942,2.08033,0.588307,0.140258,1.81917,1.1604,0.205701,0.213517,0.0763807,0.294017,0.259783,0.28735,0.347183,0.279904,0.634533,0.133666,4.04873,0.284815,,-0.0399997,10.2352,-2.69299,87.0605,-0.0399997,0.06,-1.6762782111763954,-2.219783965498209,-0.0218832,705.7999877929688,,,,,,,90.3,3.01,90.3,3.01,,,,,,,,,,,,,,,,,,,"Tyler Locklear","31396",682988
